cena_m2,powierzchnia,rok_budowy,pietro,pietro_max,winda,balkon,taras,wspolrzedne_szerokosc,wspolrzedne_wysokosc,odleglosc_metro,odleglosc_centrum,agencja,spoldzielcze,remont,wykonczenie
10651.0,41.31,2019.0,1.0,2.0,1,1,0,52.34459,21.0529,5.849271509887926,12.9488092055171,1,0,0,1
16667.0,48.0,2019.0,5.0,7.0,1,1,0,52.2064038437457,20.87718103698732,4.542181517941553,9.2192304061859,0,0,0,0
18440.0,49.62,2016.0,4.0,8.0,1,1,0,52.2419112,20.9053732,0.6994499616484908,6.948691050885708,0,0,0,0
15463.0,54.0,2006.0,5.0,6.0,1,0,1,52.25768,20.93122,1.9852703854438627,5.855645545728217,1,0,0,0
25714.0,45.5,2015.0,5.0,5.0,1,1,0,52.25510765366024,20.96426471578598,1.8576070007934649,3.8544755057324367,0,0,0,0
18955.0,33.5,1960.0,4.0,4.0,0,0,0,52.2034,21.0428,2.536385082214545,4.022999212084966,1,0,0,0
16306.0,49.0,1963.0,0.0,3.0,0,0,0,52.2340064,20.9264964,0.7279125585696944,5.423708624676635,1,0,0,0
16626.0,113.68,2002.0,3.0,3.0,0,1,0,52.16413810633209,21.01988124033659,0.6116567949750251,7.573669319998389,1,1,0,0
25237.0,65.38,2023.0,0.0,3.0,1,0,1,52.15613,21.11163,4.220265308821301,11.06514938168356,0,0,0,0
18500.0,56.0,1965.0,0.0,4.0,0,1,0,52.2608094,20.9683115,1.1819781569330017,4.130841683082785,0,1,0,0
15441.0,68.0,2000.0,1.0,7.0,1,0,0,52.14189,21.06361,0.5921196608479062,10.731776946048711,1,0,0,0
16690.0,74.2,2008.0,1.0,3.0,1,1,0,52.29537051,21.05277872,0.4184188796275541,7.759243806678945,1,0,0,0
16980.0,50.0,1957.0,3.0,4.0,0,1,0,52.19371,21.00297,0.4258951932926786,4.231731470072432,1,0,0,0
19465.0,82.2,2021.0,1.0,6.0,0,1,0,52.2611018,20.9265907,2.318298268885448,6.319697566853624,1,0,0,0
15074.0,94.2,1996.0,4.0,4.0,1,1,1,52.2769671,21.0517587,0.3060540960502793,5.915569520262664,0,1,0,0
14964.0,80.19,2021.0,4.0,6.0,1,1,0,52.26061,20.92681,2.2651520284893123,6.27879366913116,1,0,0,0
17161.0,75.17,2008.0,1.0,3.0,1,1,0,52.159977626224,21.089372634888,3.2539424615639234,9.792429613146304,1,0,0,0
18062.0,38.7,2023.0,2.0,3.0,1,0,0,52.154728919526,21.083627063563,2.562683327192279,10.06243696814781,1,0,0,1
17973.0,37.0,1967.0,5.0,10.0,1,0,0,52.203030544692695,20.96898623010254,2.1434903173098063,4.0684749564012765,0,0,0,0
18063.0,48.0,2014.0,4.0,5.0,1,1,0,52.28593,20.92851,0.9333698487535792,8.011722155174258,1,0,0,0
20527.0,89.64,2021.0,1.0,2.0,1,0,1,52.17922355,21.040830070051,1.778563933264547,6.300138721864873,1,0,0,0
15000.0,90.0,2000.0,6.0,6.0,1,0,1,52.2283,21.091926,3.952926305370133,5.86103987681916,1,0,0,0
17853.0,28.0,1975.0,3.0,10.0,0,1,0,52.19416,21.0347,2.2123370374053857,4.610132760111812,1,1,0,0
17900.0,79.0,2008.0,1.0,7.0,1,0,0,52.27717,20.96289,0.2057539124856602,5.84568219722038,1,0,0,0
14706.0,85.0,1991.0,5.0,6.0,1,1,0,52.2484386,20.9552202,0.9962592723839068,3.928712000697212,1,0,1,0
13887.0,115.0,2003.0,4.0,5.0,1,0,0,52.14438267707522,21.025243687280284,1.0813918300566403,9.799228916708438,0,0,0,0
13981.0,75.1,2008.0,4.0,4.0,1,1,1,52.24957,20.89241,1.879787360226528,7.988248661921578,1,0,0,0
22213.0,49.52,1950.0,5.0,6.0,1,0,0,52.2194879,21.0257039,1.1728972576763057,1.9084249441949503,1,0,0,0
12536.0,45.47,1986.0,7.0,10.0,1,1,0,52.23215457516574,20.91329370108033,0.8796704634922409,6.317191260631518,1,0,1,0
21985.0,136.0,2022.0,3.0,3.0,1,0,1,52.16677,21.069,2.6323179864860724,8.400316671529946,1,0,0,1
13635.0,63.0,1978.0,7.0,7.0,1,1,0,52.16150517718497,21.030575929083263,0.9476746998034876,7.984488475717128,1,1,0,0
10741.0,91.8,2022.0,0.0,2.0,1,0,0,52.3421,20.98396,6.1930892353427325,12.365340829921092,1,0,0,1
12110.0,54.42,2023.0,2.0,6.0,0,1,0,52.18617,20.86749,6.808119030267409,10.714065490127885,1,0,0,1
16520.0,50.0,2012.0,3.0,4.0,1,1,0,52.2067404,20.8947776,3.948387602481201,8.07305797075818,0,0,0,0
18007.0,83.3,2005.0,7.0,10.0,1,1,0,52.2050359,21.0455802,2.6236162725260197,4.0069871007003846,1,0,0,0
15341.0,88.0,1997.0,4.0,4.0,1,1,1,52.27587,21.047,0.5729115854997223,5.645420053338654,0,0,0,0
23500.0,43.37,2019.0,2.0,9.0,1,1,0,52.175,21.00917,0.2711836528709876,6.310567998396786,0,0,0,0
25952.0,28.9,2023.0,2.0,10.0,0,1,1,52.16934592840413,20.995367733621205,1.2858697692485548,6.973793671441181,0,0,0,0
15536.0,28.0,2019.0,0.0,3.0,0,0,0,52.3448173,21.0530869,5.8749732198992985,12.976434379387989,1,0,0,0
19867.0,37.5,1970.0,2.0,10.0,1,1,0,52.23144,21.06935,2.510106645149662,4.311083706115157,1,0,0,0
20724.0,67.54,2022.0,0.0,4.0,1,0,1,52.1540287,21.0778883,2.238605419630739,9.930173228860854,1,0,0,1
12973.0,74.0,2012.0,3.0,4.0,1,1,0,52.30935099466476,20.980172934484845,3.524536760947427,8.809935313642454,0,0,0,0
33010.0,103.0,2018.0,3.0,5.0,1,0,1,52.2025598,21.0169165,1.0760321086978024,3.325905560626371,1,0,0,0
13016.0,63.0,2000.0,0.0,4.0,0,0,0,52.2352034,20.9142989,0.5346731845180939,6.260328622635067,1,0,0,0
15175.0,128.5,2001.0,0.0,5.0,1,1,0,52.131699,21.05892,0.3275960070769365,11.691415137144782,1,0,0,0
27640.0,173.66,2020.0,5.0,6.0,1,0,1,52.20019,21.03279,2.069078957577115,3.9510286584174543,1,0,0,0
24808.0,52.0,1954.0,2.0,3.0,0,1,0,52.1928354,21.0072453,0.6378295079833567,4.324543259071593,1,0,0,0
14737.0,57.0,1950.0,1.0,2.0,0,0,0,52.1916648,20.9813694,1.5291582779686204,4.760814771674891,1,0,0,0
21751.0,37.7,2018.0,1.0,3.0,1,1,1,52.2062595,21.0696053,4.139571292873357,5.17303950762286,1,0,0,0
16010.0,103.06,2023.0,5.0,6.0,1,1,1,52.2791922,20.9180771,1.7546138589032216,7.982564979637051,1,0,0,1
19802.0,303.0,2012.0,8.0,8.0,1,1,1,52.191338,21.0205633,1.257841212149716,4.597874742841156,1,0,0,1
11458.0,48.0,2009.0,1.0,4.0,0,1,0,52.36195,21.03644,7.616604366914238,14.627660572738993,1,0,0,0
29986.0,71.0,2022.0,3.0,5.0,1,1,0,52.30437,20.93297,2.2533080815951805,9.486273498657765,1,0,0,0
21176.0,51.0,2016.0,3.0,4.0,1,1,1,52.15983126412187,21.065138908984387,1.9353397374023331,8.950919618582542,1,0,0,0
17470.0,83.0,2009.0,3.0,6.0,1,1,0,52.1733134,20.9998,0.8825811081573779,6.508478482347144,1,0,0,0
13333.0,150.0,1998.0,6.0,6.0,1,1,0,52.1988,21.0387,2.493377700542389,4.283404484150584,1,0,0,0
19667.0,33.0,1951.0,3.0,3.0,0,0,0,52.24632447163601,21.063578651962285,1.4435155700922029,4.2405368487587225,0,0,0,0
21180.0,34.42,2022.0,1.0,8.0,0,0,0,52.18535,20.99603,0.8021987091473534,5.201123528963432,1,0,0,0
11154.0,52.0,2003.0,6.0,7.0,1,1,0,52.3458951,20.9434765,6.783553732560175,13.390090797055924,0,0,0,0
8611.0,180.0,1996.0,0.0,1.0,0,1,0,52.23294,21.15273,7.670285829815921,9.990218033112624,1,0,0,0
12082.0,53.8,1969.0,1.0,10.0,0,1,0,52.29403,21.03309,0.2961583042816844,7.168783832253176,1,0,1,0
26876.0,37.58,2022.0,5.0,12.0,1,1,0,52.2279436,20.9586224,0.8012933780483431,3.2573078673224094,0,0,0,1
14127.0,63.0,1980.0,2.0,10.0,1,1,0,52.1576755,21.0381759,0.6469049751375546,8.51959270753186,1,1,0,0
18780.0,41.0,1960.0,1.0,6.0,1,1,0,52.1442398,21.0177838,1.3989658542282843,9.760201457295878,1,0,0,0
15914.0,46.5,1968.0,1.0,4.0,0,0,0,52.24924,21.03074,0.6033487673428846,2.5732261796896903,1,0,0,0
17556.0,45.0,2019.0,6.0,7.0,1,1,0,52.19512,20.88379,5.426848166879282,9.270811989145312,0,0,0,0
22868.0,129.0,2023.0,0.0,2.0,1,0,1,52.27639190394375,20.96759354202272,0.2282869653264724,5.61483828851904,0,0,0,1
24254.0,23.6,1994.0,1.0,15.0,1,0,0,52.23303864834565,20.96684252349855,0.1916037556808214,2.67415347166493,1,1,0,0
12222.0,135.0,1991.0,0.0,1.0,0,0,1,52.217476,21.1644168,8.928537480956503,10.902735942069794,1,0,1,0
17979.0,36.71,2023.0,0.0,3.0,1,0,0,52.1046,20.9889,5.928680365460483,14.183429208639796,1,0,0,0
19236.0,27.5,1970.0,2.0,10.0,1,0,0,52.23898009214929,20.98413017239992,1.023526417500007,1.6970138796546577,1,1,0,1
20000.0,49.0,1950.0,2.0,4.0,0,1,0,52.2084886,21.0449823,2.452859895759957,3.702265606936607,1,0,0,0
17870.0,54.0,2005.0,9.0,14.0,1,1,0,52.2314071,21.0720524,2.6500172079184035,4.495151323935159,0,0,0,0
18026.0,38.0,1978.0,0.0,4.0,0,0,0,52.235658058649925,20.940900862426748,0.5681068498339643,4.458250983302997,1,0,0,0
32531.0,30.74,2017.0,2.0,6.0,1,1,0,52.2492692,21.032617,0.5579720307133219,2.6608654265183582,1,0,0,0
19947.0,19.0,2022.0,2.0,8.0,1,1,0,52.20423,20.93644,3.8403838802813945,5.641968437415171,1,0,0,0
18420.0,73.29,2022.0,1.0,5.0,0,1,0,52.17037,20.99025,1.5807070160310068,6.906276937292235,1,0,0,0
14000.0,75.0,2008.0,4.0,4.0,1,0,0,52.2506287,20.8889317,2.1419087394984957,8.247001408449814,1,0,0,0
10078.0,64.0,1988.0,2.0,3.0,0,1,0,52.259945,21.1691901,7.806302516303667,11.541799110969563,1,0,1,0
14755.0,71.16,2006.0,4.0,5.0,1,1,0,52.255932,20.9145285,1.7739128548430043,6.787976704759272,0,0,0,0
16316.0,47.5,1956.0,1.0,4.0,0,1,0,52.1924,21.00436,0.5910612659566786,4.373706672455736,1,0,1,0
22193.0,60.83,2014.0,9.0,14.0,1,1,0,52.23161,21.08525,3.3738878291690275,5.393825326768576,1,0,0,0
16190.0,42.0,1971.0,4.0,10.0,1,1,0,52.27032091325528,20.94729598823546,1.309390092019777,5.866873733117162,0,0,0,0
16600.0,65.0,2018.0,2.0,4.0,1,1,0,52.29868585811207,20.97885136360168,2.508308720049192,7.672869739275091,0,0,0,0
16373.0,51.0,2018.0,4.0,6.0,1,1,1,52.30494,20.99213,2.792986289222377,8.196619406244764,1,0,0,0
13803.0,81.14,2020.0,5.0,5.0,1,1,0,52.17991,20.94782,4.0790663937056495,6.995300447485989,1,0,0,0
14202.0,63.3,1976.0,9.0,10.0,0,1,0,52.20748,21.04902,2.748534669237566,3.9791423366914263,1,0,1,0
18014.0,83.27,2005.0,7.0,10.0,1,1,0,52.204,21.0463,2.716673849135999,4.125463318696726,1,0,0,0
17518.0,36.82,2021.0,0.0,6.0,1,1,0,52.29997780782927,20.98013056069641,2.673404723132069,7.792191041874195,1,0,0,0
25522.0,36.4,1961.0,5.0,6.0,1,1,0,52.24274,21.0038,0.1513099739607337,1.2349112338265786,1,0,0,0
22841.0,44.0,2023.0,2.0,3.0,1,1,0,52.14342,21.06721,0.8906806863784511,10.667097536291909,1,0,0,0
22053.0,57.86,2014.0,4.0,4.0,1,1,0,52.156988007752624,21.078830234393312,2.5368161153196067,9.67793688428196,0,0,0,0
12600.0,69.9,2004.0,1.0,1.0,0,1,1,52.18891,21.14331,8.13109761924268,10.494167447240638,1,0,0,0
21407.0,62.13,2012.0,3.0,4.0,1,1,0,52.16052,21.06451,1.9447449193961248,8.863225547776215,1,0,0,0
18493.0,73.0,2008.0,5.0,8.0,1,1,1,52.1986108,21.0464264,2.968304195579474,4.595753644570151,0,0,0,0
14000.0,80.0,2020.0,6.0,6.0,1,1,0,52.22481,21.22819,12.887215445588984,15.149202786177378,1,0,0,0
16250.0,43.87,2023.0,1.0,6.0,1,1,0,52.3290952,20.9668462,5.194263172623048,11.1512641814609,1,0,0,0
15000.0,130.0,2004.0,3.0,10.0,1,1,0,52.22256281,20.98539047,0.947510936835447,1.7369012771378276,1,0,0,0
17684.0,47.5,2018.0,0.0,5.0,1,0,1,52.22019874587559,21.09266452651978,4.527094358591823,6.037022589773706,0,0,0,0
15503.0,57.31,2023.0,3.0,7.0,0,0,0,52.2433436,20.8985429,1.190972762565545,7.4338820399437875,0,0,0,1
12550.0,151.4,1997.0,5.0,8.0,1,0,0,52.236,20.98884,0.6004894840970122,1.264948270538468,1,1,0,0
21625.0,40.0,1952.0,1.0,4.0,0,0,0,52.25936915,21.03853233,0.5014676984717115,3.787196762142153,1,0,0,0
18125.0,48.0,2022.0,2.0,4.0,1,1,0,52.23082,21.11203,5.065260900002814,7.218385703058847,1,0,0,0
12394.0,67.45,1977.0,6.0,13.0,1,1,0,52.2278,21.079,3.270317573898541,4.987460513403449,1,0,0,0
12250.0,60.0,1960.0,3.0,3.0,0,1,0,52.24916745,20.9000717,1.44809310170934,7.472332197580712,1,0,1,0
16934.0,68.5,2023.0,5.0,6.0,1,1,0,52.2205,20.89645,2.5131234739510546,7.568632611373731,1,0,0,0
17000.0,54.0,1962.0,1.0,4.0,0,1,0,52.24509,20.94404,0.7248403587548269,4.476544243238909,1,0,0,0
16799.0,66.61,2022.0,1.0,10.0,1,1,0,52.26848155,21.044508566145,0.4650807289676109,4.854242844863309,1,0,0,0
20313.0,32.0,1960.0,1.0,2.0,0,0,0,52.22673355,21.05962397,2.452558320358631,3.690673042480724,1,0,1,0
20402.0,29.36,2023.0,1.0,4.0,1,1,0,52.15658,21.0825,2.6589286447079736,9.846982335640464,1,0,0,1
16165.0,136.1,2002.0,3.0,4.0,0,0,0,52.1334047,21.0660575,0.2513452859491982,11.672652755032988,1,0,0,0
34978.0,20.87,1964.0,0.0,10.0,1,0,0,52.23033,21.00133,0.4621465532815049,0.3566817083296826,1,0,0,0
20369.0,54.0,2010.0,3.0,4.0,1,0,1,52.1602626,21.072236,2.374395472212434,9.13699211177925,1,0,0,0
15412.0,68.0,2022.0,1.0,1.0,0,0,0,52.26012,21.05288,0.7251287278918405,4.487500365021246,1,0,0,0
18617.0,94.0,2007.0,1.0,8.0,1,0,1,52.133020054794464,21.073640792651386,0.6939358562433271,11.903185224456598,1,0,0,0
14017.0,69.2,1987.0,2.0,5.0,1,1,0,52.25911712097227,20.919408975948706,2.109805880392507,6.638967240369147,0,0,0,0
22715.0,36.1,2017.0,5.0,8.0,1,1,0,52.18538784137283,20.992239156591804,1.0544232783255094,5.237150967324926,0,0,0,0
12914.0,75.5,2002.0,5.0,5.0,1,0,0,52.25073,21.09702,3.744029804079723,6.544812737489601,1,0,0,0
17549.0,33.05,2023.0,1.0,8.0,0,1,0,52.23,21.08,3.1722170725703425,5.039988647914982,1,0,0,1
13508.0,65.0,2000.0,4.0,6.0,1,1,0,52.2922049,21.0416552,0.5672311587456407,7.148836135013985,1,0,0,0
23993.0,53.35,2022.0,7.0,9.0,1,0,1,52.17152,21.02732,0.5444289980269396,6.84909248872253,1,0,0,1
13543.0,63.5,2023.0,1.0,7.0,1,1,0,52.2035976,20.8815009,4.650141415027548,9.042818561718942,0,0,0,0
15309.0,173.1,2014.0,3.0,3.0,1,1,1,52.3058384560098,20.92702921691893,2.545122496944702,9.840596669011996,1,0,0,1
18765.0,32.72,2017.0,2.0,7.0,1,1,0,52.28547,20.92796,0.9657815155975644,7.998154288167013,1,0,0,0
16094.0,72.7,2012.0,3.0,13.0,1,1,0,52.22089,21.09401,4.547608070637526,6.110953561538658,1,0,0,0
20332.0,72.3,2008.0,8.0,17.0,1,1,0,52.24550599230519,20.97779062275392,1.5491374497496406,2.4602214532086952,1,0,0,0
14210.0,47.15,2009.0,1.0,2.0,0,1,1,52.2247332835704,21.23241373789368,13.171311518257893,15.436953484636115,0,0,0,0
10763.0,111.4,2010.0,5.0,7.0,1,1,1,52.24448331163235,21.089895612719737,3.24470876341626,5.883115362435533,0,0,0,0
18964.0,68.5,2023.0,4.0,8.0,1,0,0,52.22132,20.92947,2.149544716546217,5.34264158779158,1,0,0,1
19792.0,48.0,1950.0,0.0,4.0,0,1,0,52.223803666554,21.068687438965,3.1250760841482617,4.356081418781143,1,0,0,0
18995.0,43.17,2017.0,5.0,5.0,1,0,0,52.22926,21.07251,2.832996613875184,4.534548402926188,1,0,0,0
19853.0,68.0,2023.0,2.0,6.0,1,1,0,52.22742,20.88849,2.2908914887237515,8.020909947662567,1,0,0,0
14000.0,89.68,2020.0,3.0,5.0,1,1,0,52.24080941,21.1376524,6.52033099190301,9.01849135142444,1,0,0,0
12715.0,173.03,2017.0,2.0,2.0,0,1,1,52.1469,21.08929,2.403722129793724,11.006941177811733,1,0,0,0
19982.0,56.5,1962.0,4.0,4.0,0,1,0,52.2480449,21.005505,0.6115966866080064,1.8156279040005077,1,0,1,0
16325.0,53.6,2015.0,0.0,3.0,0,1,0,52.1635812,20.9922671,1.804658091611289,7.634711555588996,1,0,0,0
16491.0,55.0,2015.0,1.0,2.0,1,1,0,52.17178,21.10761,5.062111331339637,9.608673928441664,1,0,0,0
22877.0,73.0,2010.0,5.0,7.0,1,1,0,52.23943018219593,20.987102654739388,0.9628383271196028,1.5491351553956658,1,0,0,0
19423.0,26.0,1969.0,0.0,4.0,0,0,0,52.22727707686513,21.06504850250245,2.6665775616583467,4.048467479610379,0,0,0,0
12281.0,73.2,1982.0,0.0,12.0,1,0,0,52.22473,21.10089,4.6809485166524425,6.506048013751632,1,0,0,0
10891.0,101.0,2016.0,4.0,4.0,0,1,0,52.23294,21.15273,7.670285829815921,9.990218033112624,1,0,0,0
16274.0,106.0,1994.0,3.0,5.0,0,1,0,52.12984,21.05922,0.367695147504896,11.894468260413012,1,0,0,0
14995.0,86.9,2009.0,5.0,7.0,1,1,0,52.19159,20.9081,5.402509351767606,8.028127899192706,1,0,0,0
18662.0,46.62,2016.0,7.0,7.0,1,0,0,52.16933,20.99861,1.0868244394667337,6.95596615757435,1,0,0,0
25000.0,74.0,2021.0,0.0,2.0,1,0,1,52.208997418163214,21.06774517304688,3.956503652660445,4.903765457098991,0,0,0,0
12793.0,101.54,2023.0,2.0,6.0,1,1,0,52.17991,20.94782,4.0790663937056495,6.995300447485989,1,0,0,1
19434.0,66.84,2020.0,2.0,4.0,0,1,0,52.1608,20.99375,1.9466819319086757,7.930391567953475,1,0,0,0
14993.0,52.49,1977.0,10.0,12.0,0,1,0,52.2756185,20.9232495,1.6471699194367433,7.4561428833801875,1,1,0,0
16205.0,39.0,1966.0,4.0,4.0,0,1,0,52.2614364,20.9895147,0.3039632948188594,3.4908161196214698,0,1,1,0
11237.0,50.19,2010.0,2.0,2.0,0,0,0,52.32926,20.95435,5.0026965511811134,11.401969647745894,1,0,0,0
13526.0,65.8,1980.0,9.0,11.0,1,1,1,52.2498081,20.9236776,1.054221541073022,5.9584415840769935,1,0,0,0
14962.0,60.82,2018.0,4.0,7.0,1,1,0,52.1660608,21.0481387,1.8005589303901213,7.844275859238029,1,0,0,1
15554.0,57.8,1950.0,0.0,2.0,0,0,0,52.23211,20.97943,0.2071520890890804,1.8134284321818408,1,0,0,0
21613.0,319.0,2002.0,8.0,25.0,1,0,0,52.217675,21.232198,13.326815468327206,15.482888770727776,1,0,0,0
15283.0,53.0,1968.0,9.0,11.0,1,1,0,52.220859197909,21.099243164062,4.830426216313322,6.461428043006978,1,0,0,0
15598.0,50.0,1970.0,2.0,10.0,1,1,0,52.2241709,20.9001774,2.032599943679041,7.259611668940256,0,1,0,0
21998.0,38.64,2016.0,1.0,8.0,1,1,0,52.2232,20.938849,1.8925955292644487,4.674087393868483,0,0,0,0
16696.0,102.0,2023.0,1.0,5.0,1,1,0,52.12732,21.06872,0.59099328291057,12.370228645500887,1,0,0,1
28000.0,86.0,2022.0,3.0,12.0,0,1,0,52.22679,20.95576,1.0165294098505897,3.4687118469390468,1,0,0,0
19672.0,42.65,2020.0,4.0,7.0,1,1,0,52.17563,20.99162,1.3804087460604435,6.313977489205412,1,0,0,0
19344.0,30.5,1950.0,1.0,4.0,0,0,0,52.20211055736263,21.019730463290383,1.2395658979981894,3.421795095343702,0,0,0,0
14314.0,51.0,1972.0,9.0,10.0,1,1,0,52.2686547,20.9451469,1.5264795700477527,5.835782991368831,1,0,0,0
17107.0,28.0,1966.0,5.0,10.0,1,1,0,52.2284981,21.0623791,2.4516498483110043,3.853045340869836,1,0,1,0
31666.0,45.79,2013.0,1.0,10.0,1,0,0,52.23214,21.0267,0.8387885259371506,1.407107895202791,1,0,0,0
13750.0,80.0,2020.0,5.0,5.0,1,1,0,52.30856221014047,20.99205658120116,3.000345223458533,8.59736648414973,0,0,0,0
17688.0,48.0,2015.0,2.0,4.0,1,1,0,52.1611563,21.071595,2.3858579414995806,9.028987711941634,1,0,0,0
21340.0,103.0,1977.0,3.0,4.0,1,1,0,52.2512634,21.0032067,0.9163807642332882,2.181736357333183,1,0,1,0
29600.0,110.67,2008.0,8.0,8.0,1,1,1,52.2306533,20.9756919,0.2551445224865583,2.0709202254230203,0,0,0,0
12854.0,37.81,2000.0,3.0,7.0,0,1,0,52.240134642119465,20.91573034851076,0.0428584303867159,6.221273547825535,0,0,0,0
13500.0,73.9,1991.0,1.0,4.0,0,1,0,52.1770756,21.06726,3.33053136938296,7.370132704423311,1,1,0,0
17134.0,46.4,2008.0,4.0,11.0,1,1,0,52.15517640546635,21.050724413739008,0.8400232267025638,9.039603500621473,1,0,0,0
12725.0,94.3,2000.0,6.0,6.0,1,0,0,52.21477,20.98098,1.598894853259814,2.5433224981635014,1,0,0,0
17831.0,47.11,2011.0,2.0,4.0,1,1,0,52.227951,20.8806267,2.705169087285507,8.552414278463399,1,0,0,0
41812.0,57.4,2011.0,7.0,12.0,1,0,0,52.23366,21.03581,0.7681778425570622,2.038166719122393,1,0,0,0
16130.0,49.59,1966.0,4.0,9.0,1,1,0,52.247709020463695,20.986926904602065,1.1267661043608723,2.2037329398554903,0,0,1,0
16111.0,36.0,1981.0,8.0,10.0,1,1,0,52.248656,20.91473502,0.9647670785968376,6.496624856519586,1,0,0,1
14796.0,98.0,2005.0,3.0,2.0,0,0,0,52.2164559,21.041892,2.1541878422604337,2.9734125532230946,1,0,0,0
15814.0,64.5,2008.0,5.0,7.0,1,1,0,52.19115,20.90548,5.469864173874728,8.203956057645378,1,0,0,0
26971.0,24.1,1970.0,2.0,8.0,1,1,0,52.2332,21.00092,0.3771623690599216,0.3861854666376902,1,0,0,0
12500.0,85.8,2000.0,3.0,4.0,1,1,0,52.33211,20.95016,5.278426616544994,11.79258173640909,1,0,0,0
15948.0,64.9,2008.0,2.0,7.0,1,1,0,52.19139771592736,20.9045013157608,5.450994646838482,8.2447055715927,0,0,0,0
26757.0,37.0,1968.0,3.0,10.0,1,1,0,52.22261,21.01977,0.7890656930194886,1.3781838815604577,1,0,0,0
18241.0,156.0,2022.0,1.0,2.0,1,0,1,52.18459,21.04058,2.177801403366086,5.744572795658933,1,0,0,1
18579.0,41.39,1954.0,3.0,4.0,0,1,0,52.197858047384,21.014068098242,0.8432030258019252,3.804702865115284,1,0,0,0
17839.0,56.0,2018.0,0.0,4.0,1,0,1,52.1608237,21.0780113,2.7535844178595346,9.284565103871165,1,0,0,0
26000.0,35.4,2023.0,0.0,5.0,1,1,0,52.22654,20.98148,0.4363612173731013,1.7697578462076196,1,0,0,0
15333.0,75.0,1992.0,2.0,3.0,0,1,0,52.1486353,21.0308888,0.5025087270784606,9.392487509881784,1,0,0,0
15851.0,47.0,1978.0,2.0,10.0,1,1,0,52.2314071,21.0720524,2.6500172079184035,4.495151323935159,1,0,0,0
13087.0,85.2,2002.0,1.0,4.0,1,1,1,52.24522,21.098208,3.804282304159928,6.452383403279253,1,0,0,0
43870.0,357.1,2021.0,6.0,6.0,1,0,0,52.23954,21.02921,0.0979860400343089,1.8009667824028617,1,0,0,1
13600.0,56.82,2022.0,4.0,4.0,1,1,0,52.32899,21.00768,4.187420020126053,10.81651419685378,1,0,0,1
15753.0,52.69,1952.0,3.0,3.0,0,0,0,52.2598438,21.0272016,0.804735677903911,3.442859644582962,1,0,1,0
16487.0,72.18,2018.0,4.0,5.0,1,0,1,52.2458329,20.8988579,1.28598604843121,7.465798849993795,0,0,0,0
16981.0,42.4,2002.0,9.0,14.0,1,1,0,52.1770136,21.0071732,0.5131630359626985,6.083564252479311,1,0,0,0
8011.0,149.8,1995.0,1.0,1.0,0,1,0,52.16341665,21.10686302,4.391644377383508,10.241812092598336,1,1,0,0
12857.0,45.5,2002.0,1.0,5.0,1,1,0,52.3363075,20.9394749,5.719681848291755,12.480252362401496,1,0,0,0
17910.0,33.5,2021.0,6.0,7.0,1,1,0,52.20397,20.88169,4.607767677429683,9.016443583313142,1,0,0,0
21667.0,90.0,2010.0,0.0,3.0,1,0,0,52.201815,21.0348949,2.1057234813995698,3.862534977917023,1,0,0,0
13559.0,88.5,2008.0,6.0,6.0,1,0,1,52.1853,21.04478,2.428840082918822,5.79718727937614,1,0,0,0
15286.0,49.0,1960.0,0.0,4.0,0,0,0,52.20243849198777,21.03970397888185,2.378208309688305,3.982186017309355,1,0,0,0
18919.0,55.5,2018.0,7.0,15.0,1,1,0,52.221651617729,20.95469888772,1.5443690078166952,3.672404196148941,1,0,0,0
20484.0,45.89,2017.0,3.0,3.0,1,1,0,52.1625528,21.0705388,2.410417366062061,8.858402173766997,1,0,0,0
22442.0,159.3,2014.0,0.0,4.0,1,0,0,52.171240610721085,21.05341283578188,2.2890455942766184,7.459510958759447,1,0,0,0
16782.0,43.5,2022.0,1.0,4.0,1,1,0,52.309582035955614,20.9773732498291,3.4556384546170187,8.875037312364746,0,0,0,0
20500.0,83.06,2023.0,0.0,5.0,1,0,1,52.22948989269124,20.978208518676745,0.1159695625413937,1.912299039981191,1,0,0,1
20148.0,27.0,1970.0,2.0,9.0,0,0,0,52.2461207,20.9852755,1.164874480648483,2.1366285076854727,0,1,0,0
13625.0,124.7,1997.0,3.0,3.0,0,1,0,52.325735753296016,20.93858523054962,4.547693244778873,11.417247932059032,1,1,0,0
16500.0,68.5,2023.0,4.0,7.0,0,0,0,52.2433436,20.8985429,1.190972762565545,7.4338820399437875,0,0,0,1
17999.0,33.09,2023.0,3.0,3.0,1,0,0,52.1046,20.9889,5.928680365460483,14.183429208639796,1,0,0,0
14855.0,91.55,1983.0,5.0,6.0,1,1,1,52.24910286953563,21.0379477890381,0.3937442605433598,2.9074623219076594,0,0,0,0
16306.0,49.0,2002.0,3.0,3.0,0,0,0,52.24091,20.91133,0.2798568879311601,6.530550874799076,0,0,0,0
18333.0,90.0,1956.0,4.0,4.0,0,0,0,52.23514,21.0166,0.1909795855081614,0.8129026507902969,1,0,0,0
27451.0,51.0,2019.0,6.0,6.0,1,0,0,52.2570343,20.9677465,1.6031105161205268,3.837211112152304,1,0,0,1
18100.0,63.83,2018.0,3.0,6.0,1,0,0,52.2449652,20.9655073,0.9911084728886048,3.1289874190159934,1,0,0,0
